time,bull_ratio_1,bull_ratio_0,bull_ratio_2,bull_amount_0,bull_amt_change_2,bull_amount_2,bull_amt_change_1,lock_price_change_1,bull_amount_1,bull_amt_change_0,lock_price_change_2,bull_ratio_change_0,total_amount_2,bull_ratio_change_2,total_amount_0,bull_ratio_change_1,total_amount_1
2023-03-20 20:53:39.730000000,2.47,2.06,2.15,0.80251,0.97,7.62454,1.26,0.99795,9.61759,0.08,0.99896,0.83,14.27855,1.16,1.55845,1.15,16.17187
2023-03-20 20:58:46.232000000,2.34,2.01,2.47,1.18461,1.26,9.61759,0.52,1.00063,5.03729,0.24,0.99795,0.86,16.17187,1.15,2.3609,0.95,8.78509
2023-03-20 21:03:53.126000000,1.99,4.93,2.34,4.70925,0.52,5.03729,1.57,0.99952,7.9012,0.6,1.00063,2.48,8.78509,0.95,5.90766,0.85,15.87723
2023-03-20 21:08:57.617000000,2.54,6.49,1.99,2.492,1.57,7.9012,1.15,0.99997,9.061,0.28,0.99952,2.56,15.87723,0.85,2.94553,1.28,14.94403
2023-03-20 21:14:04.256000000,2.18,4.03,2.54,4.05946,1.15,9.061,0.74,1.00116,6.75028,0.6,0.99997,1.85,14.94403,1.28,5.401,0.86,12.47401
2023-03-20 21:19:11.720000000,1.7,1.48,2.18,0.69404,0.74,6.75028,1.03,0.99911,6.97238,0.1,1.00116,0.87,12.47401,0.86,2.14308,0.78,16.89028
2023-03-20 21:24:16.289000000,1.92,6.86,1.7,1.82975,1.03,6.97238,0.84,0.99795,5.83037,0.31,0.99911,3.57,16.89028,0.78,2.14182,1.13,12.13452
2023-03-20 21:29:22.223000000,1.93,7.22,1.92,1.28301,0.84,5.83037,1.11,1.00069,6.4953,0.2,0.99795,3.74,12.13452,1.13,1.48936,1.01,13.50147
2023-03-20 21:34:27.823000000,1.9,3.69,1.93,3.57145,1.11,6.4953,0.73,0.99943,4.7611,0.75,1.00069,1.94,13.50147,1.01,4.89924,0.98,10.06269
2023-03-20 21:35:03.168000000,1.9,1.99,1.93,6.6075,1.11,6.4953,0.73,0.99943,4.7611,1.39,1.00069,1.05,13.50147,1.01,13.28316,0.98,10.06269
2023-03-20 21:40:03.504000000,1.99,2.05,1.9,5.13681,0.73,4.7611,1.39,0.99878,6.6075,0.78,0.99943,1.03,10.06269,0.98,10.04322,1.05,13.28316
2023-03-20 21:45:03.860000000,2.05,2.27,1.99,9.29567,1.39,6.6075,0.78,0.99928,5.13681,1.81,0.99878,1.11,13.28316,1.05,16.63037,1.03,10.04322
2023-03-20 21:50:04.248000000,2.27,2.54,2.05,5.61864,0.78,5.13681,1.81,0.99803,9.29567,0.6,0.99928,1.12,10.04322,1.03,9.2628,1.11,16.63037
2023-03-20 21:55:04.547000000,2.55,1.76,2.27,1.51907,1.81,9.29567,1.03,0.99961,9.54672,0.16,0.99803,0.69,16.63037,1.11,3.50552,1.12,15.69519
2023-03-20 22:00:04.422000000,2.12,3.68,2.55,3.5923,1.03,9.54672,0.82,1.00405,7.87403,0.46,0.99961,1.74,15.69519,1.12,4.93153,0.83,14.89553
2023-03-20 22:05:04.093000000,2.73,1.3,2.12,0.29234,0.82,7.87403,0.93,1.00122,7.31127,0.04,1.00405,0.48,14.89553,0.83,1.26821,1.29,11.5277
2023-03-20 22:10:06.549000000,2.49,1.12,2.73,0.76758,0.93,7.31127,1.55,1.00104,11.34997,0.07,1.00122,0.45,11.5277,1.29,6.97457,0.91,18.96483
2023-03-20 22:15:12.247000000,2.34,2.16,2.49,0.64841,1.55,11.34997,0.8,1.00223,9.09775,0.07,1.00104,0.92,18.96483,0.91,1.20963,0.94,15.9079
2023-03-20 22:20:18.680000000,2.0,1.34,2.34,1.85054,0.8,9.09775,0.89,0.99976,8.11651,0.23,1.00223,0.67,15.9079,0.94,7.24612,0.85,16.22453
2023-03-20 22:25:25.117000000,1.71,2.18,2.0,0.78431,0.89,8.11651,1.06,1.00152,8.57722,0.09,0.99976,1.27,16.22453,0.85,1.44933,0.85,20.68556
2023-03-20 22:30:27.898000000,1.86,1.56,1.71,0.80596,1.06,8.57722,0.66,0.99958,5.67083,0.14,1.00152,0.84,20.68556,0.85,2.24295,1.09,12.28154
2023-03-20 22:35:30.295000000,2.57,3.04,1.86,0.5059,0.66,5.67083,1.13,0.99985,6.38717,0.08,0.99958,1.18,12.28154,1.09,0.75401,1.38,10.46758
2023-03-20 22:40:36.772000000,2.59,1.58,2.57,0.54291,1.13,6.38717,1.1,1.00095,7.04691,0.08,0.99985,0.61,10.46758,1.38,1.48019,1.01,11.47882
2023-03-20 22:45:44.311000000,1.65,2.46,2.59,1.78142,1.1,7.04691,0.84,0.99947,5.90242,0.3,1.00095,1.49,11.47882,1.01,2.99763,0.64,14.91867
2023-03-20 22:50:48.417000000,1.55,1.53,1.65,0.38457,0.84,5.90242,0.88,1.00142,5.19947,0.07,0.99947,0.99,14.91867,0.64,1.10393,0.94,14.63527
2023-03-20 22:55:54.869000000,1.52,1.58,1.55,0.84002,0.88,5.19947,0.93,0.99938,4.83661,0.17,1.00142,1.04,14.63527,0.94,2.29428,0.98,14.2161
2023-03-20 23:01:00.414000000,1.89,1.82,1.52,0.63921,0.93,4.83661,2.01,1.00006,9.69978,0.07,0.99938,0.96,14.2161,0.98,1.41528,1.24,20.57634
2023-03-20 23:06:06.967000000,1.68,1.24,1.89,0.49108,2.01,9.69978,0.64,0.99947,6.23858,0.08,1.00006,0.74,20.57634,1.24,2.57423,0.89,15.4475
2023-03-20 23:11:12.568000000,1.58,1.3,1.68,0.44985,0.64,6.23858,1.34,0.99866,8.352,0.05,0.99947,0.82,15.4475,0.89,1.94912,0.94,22.64873
2023-03-20 23:16:19.050000000,1.83,6.44,1.58,3.38824,1.34,8.352,0.86,0.99878,7.21609,0.47,0.99866,3.52,22.64873,0.94,4.01093,1.16,15.86275
2023-03-20 23:21:26.994000000,1.65,1.92,1.83,0.83127,0.86,7.21609,1.26,0.99506,9.10987,0.09,0.99878,1.16,15.86275,1.16,1.73678,0.9,23.09651
2023-03-20 23:26:32.944000000,1.86,3.49,1.65,4.39229,1.26,9.10987,0.52,0.99925,4.72696,0.93,0.99506,1.88,23.09651,0.9,6.15761,1.13,10.23202
2023-03-20 23:31:38.482000000,1.96,2.31,1.86,3.16644,0.52,4.72696,1.66,1.00141,7.83925,0.4,0.99925,1.18,10.23202,1.13,5.58008,1.05,16.00488
2023-03-20 23:36:45.044000000,2.18,2.41,1.96,1.98083,1.66,7.83925,0.67,1.00042,5.21551,0.38,1.00141,1.11,16.00488,1.05,3.38719,1.11,9.65418
2023-03-20 23:41:51.249000000,1.59,3.93,2.18,5.05947,0.67,5.21551,0.79,0.99812,4.10453,1.23,1.00042,2.47,9.65418,1.11,6.78626,0.73,11.06911
2023-03-20 23:46:56.299000000,1.79,3.82,1.59,2.79593,0.79,4.10453,1.46,0.99859,5.98774,0.47,0.99812,2.13,11.06911,0.73,3.78573,1.13,13.52396
2023-03-20 23:51:58.828000000,1.69,3.97,1.79,2.31481,1.46,5.98774,1.07,0.99634,6.37958,0.36,0.99859,2.35,13.52396,1.13,3.09477,0.94,15.61002
2023-03-20 23:57:04.753000000,3.57,1.65,1.69,0.51765,1.07,6.37958,0.87,1.00198,5.56808,0.09,0.99634,0.46,15.61002,0.94,1.31667,2.11,7.7348
2023-03-21 00:02:12.377000000,2.28,2.44,3.57,1.60137,0.87,5.56808,0.62,0.9994,3.43294,0.47,1.00198,1.07,7.7348,2.11,2.71333,0.64,6.12278
2023-03-21 00:07:17.034000000,1.83,1.66,2.28,1.08521,0.62,3.43294,1.31,0.99931,4.49075,0.24,0.9994,0.91,6.12278,0.64,2.73872,0.8,9.92582
2023-03-21 00:12:24.102000000,1.84,4.15,1.83,3.86676,1.31,4.49075,1.08,1.00072,4.83134,0.8,0.99931,2.26,9.92582,0.8,5.09401,1.01,10.58676
2023-03-21 00:17:26.307000000,2.52,5.21,1.84,2.95805,1.08,4.83134,1.45,0.99922,7.00804,0.42,1.00072,2.07,10.58676,1.01,3.66011,1.37,11.60727
2023-03-21 00:22:29.274000000,2.14,12.1,2.52,2.162,1.45,7.00804,0.67,1.00117,4.69078,0.46,0.99922,5.65,11.60727,1.37,2.35609,0.85,8.82219
2023-03-21 00:27:34.866000000,1.88,5.43,2.14,2.60191,0.67,4.69078,0.92,1.0039,4.33388,0.6,1.00117,2.89,8.82219,0.85,3.18968,0.88,9.25137
2023-03-21 00:32:40.745000000,2.34,4.95,1.88,1.51054,0.92,4.33388,1.56,1.00158,6.742,0.22,1.0039,2.12,9.25137,0.88,1.89259,1.24,11.7645
2023-03-21 00:37:47.248000000,2.13,3.25,2.34,1.20326,1.56,6.742,0.54,1.00194,3.65645,0.33,1.00158,1.53,11.7645,1.24,1.7385,0.91,6.88864
2023-03-21 00:42:50.733000000,2.21,1.51,2.13,1.61595,0.54,3.65645,1.62,0.99875,5.92323,0.27,1.00194,0.68,6.88864,0.91,4.79283,1.04,10.8343
2023-03-21 00:47:57.206000000,1.8,6.18,2.21,2.29154,1.62,5.92323,1.0,0.99913,5.92366,0.39,0.99875,3.43,10.8343,1.04,2.73403,0.81,13.31383
2023-03-21 00:53:03.113000000,2.7,5.8,1.8,2.60746,1.0,5.92366,1.19,1.00299,7.07034,0.37,0.99913,2.15,13.31383,0.81,3.1502,1.5,11.21926
2023-03-21 00:58:08.694000000,1.89,2.91,2.7,3.64116,1.19,7.07034,0.98,0.99827,6.91088,0.53,1.00299,1.54,11.21926,1.5,5.5477,0.7,14.66991
2023-03-21 01:03:15.954000000,1.94,3.69,1.89,1.67738,0.98,6.91088,0.99,0.99764,6.83731,0.25,0.99827,1.9,14.66991,0.7,2.30077,1.03,14.12142
2023-03-21 01:08:21.025000000,2.01,1.14,1.94,0.32263,0.99,6.83731,0.74,0.99788,5.04586,0.06,0.99764,0.57,14.12142,1.03,2.61658,1.04,10.06075
2023-03-21 01:13:27.005000000,2.2,1.07,2.01,0.50033,0.74,5.04586,0.97,1.0,4.90877,0.1,0.99788,0.49,10.06075,1.04,7.30333,1.09,8.99888
2023-03-21 01:18:32.428000000,1.36,1.59,2.2,2.55389,0.97,4.90877,0.69,0.9973,3.39402,0.75,1.0,1.17,8.99888,1.09,6.88346,0.62,12.75075
2023-03-21 01:23:41.021000000,2.74,2.54,1.36,1.06592,0.69,3.39402,2.38,1.00375,8.0638,0.13,0.9973,0.93,12.75075,0.62,1.75959,2.01,12.69037
2023-03-21 01:28:46.250000000,2.23,1.8,2.74,0.55174,2.38,8.0638,0.73,1.00197,5.88894,0.09,1.00375,0.81,12.69037,2.01,1.23815,0.81,10.66562
2023-03-21 01:33:52.649000000,2.28,1.12,2.23,0.40118,0.73,5.88894,0.81,0.99934,4.76291,0.08,1.00197,0.49,10.66562,0.81,3.83581,1.02,8.48703
2023-03-21 01:38:56.231000000,2.61,5.14,2.28,3.24791,0.81,4.76291,1.59,1.00012,7.59315,0.43,0.99934,1.97,8.48703,1.02,4.03235,1.14,12.30893
2023-03-21 01:44:00.135000000,2.19,3.63,2.61,1.91234,1.59,7.59315,1.0,1.00317,7.56621,0.25,1.00012,1.66,12.30893,1.14,2.63953,0.84,13.91002
2023-03-21 01:49:08.712000000,2.11,4.98,2.19,2.064,1.0,7.56621,0.65,1.00203,4.90701,0.42,1.00317,2.36,13.91002,0.84,2.58279,0.96,9.33752
2023-03-21 01:54:15.567000000,2.03,1.2,2.11,0.2153,0.65,4.90701,1.48,0.99848,7.26746,0.03,1.00203,0.59,9.33752,0.96,1.27889,0.96,14.33964
2023-03-21 01:59:21.849000000,2.14,4.14,2.03,2.10868,1.48,7.26746,0.69,0.99964,5.02663,0.42,0.99848,1.93,14.33964,0.96,2.77918,1.05,9.45389
2023-03-21 02:04:26.480000000,1.71,1.5,2.14,0.50888,0.69,5.02663,0.71,1.00042,3.54476,0.14,0.99964,0.88,9.45389,1.05,1.5313,0.8,8.56893
2023-03-21 02:09:32.974000000,1.97,1.23,1.71,0.44403,0.71,3.54476,2.01,0.99902,7.11693,0.06,1.00042,0.62,8.56893,0.8,2.36209,1.15,14.4659
2023-03-21 02:10:03.457000000,1.97,1.68,1.71,5.81012,0.71,3.54476,2.01,0.99902,7.11693,0.82,1.00042,0.85,8.56893,0.8,14.33866,1.15,14.4659
2023-03-21 02:15:03.813000000,1.68,2.89,1.97,4.50044,2.01,7.11693,0.82,0.99881,5.81012,0.77,0.99902,1.72,14.4659,1.15,6.87876,0.85,14.33866
2023-03-21 02:20:03.252000000,2.26,8.69,1.68,4.2825,0.82,5.81012,0.9,0.99821,5.22734,0.82,0.99881,3.85,14.33866,0.85,4.83935,1.35,9.3789
2023-03-21 02:25:03.602000000,1.98,1.8,2.26,2.21901,0.9,5.22734,1.01,0.99985,5.27716,0.42,0.99821,0.91,9.3789,1.35,4.99392,0.88,10.67693
2023-03-21 02:30:03.060000000,2.98,1.68,1.98,1.89063,1.01,5.27716,1.69,0.99886,8.91505,0.21,0.99985,0.56,10.67693,0.88,4.67051,1.51,13.41238
2023-03-21 02:35:03.436000000,2.7,1.87,2.98,3.30916,1.69,8.91505,0.92,1.00111,8.1992,0.4,0.99886,0.69,13.41238,1.51,7.13217,0.91,13.01905
2023-03-21 02:40:09.756000000,2.56,4.95,2.7,1.01024,0.92,8.1992,1.24,1.00227,10.18046,0.1,1.00111,1.93,13.01905,0.91,1.26609,0.95,16.69082
2023-03-21 02:45:15.095000000,1.79,10.3,2.56,2.33333,1.24,10.18046,0.58,1.00119,5.93275,0.39,1.00227,5.75,16.69082,0.95,2.58404,0.7,13.39889
2023-03-21 02:50:20.510000000,2.19,2.79,1.79,1.48836,0.58,5.93275,1.15,1.0,6.81863,0.22,1.00119,1.27,13.39889,0.7,2.32161,1.22,12.56928
2023-03-21 02:55:29.897000000,1.98,5.59,2.19,1.2974,1.15,6.81863,0.76,0.99985,5.2125,0.25,1.0,2.82,12.56928,1.22,1.58002,0.9,10.51003
2023-03-21 03:00:35.560000000,2.69,1.69,1.98,0.58209,0.76,5.2125,1.11,0.99958,5.78361,0.1,0.99985,0.63,10.51003,0.9,1.42986,1.36,9.21555
2023-03-21 03:05:43.014000000,1.9,4.27,2.69,0.439,1.11,5.78361,1.3,1.00045,7.50311,0.06,0.99958,2.25,9.21555,1.36,0.57311,0.71,15.83556
2023-03-21 03:10:48.455000000,2.49,2.05,1.9,1.28601,1.3,7.50311,0.97,1.00033,7.25138,0.18,1.00045,0.82,15.83556,0.71,2.51277,1.31,12.12624
2023-03-21 03:15:58.815000000,1.61,1.59,2.49,2.49584,0.97,7.25138,0.67,0.99967,4.84854,0.51,1.00033,0.99,12.12624,1.31,6.72766,0.65,12.79782
2023-03-21 03:21:04.747000000,1.48,7.38,1.61,0.67088,0.67,4.84854,1.29,0.99803,6.23328,0.11,0.99967,4.99,12.79782,0.65,0.77598,0.92,19.25332
2023-03-21 03:26:14.336000000,2.07,1.56,1.48,0.57941,1.29,6.23328,0.93,0.99934,5.82321,0.1,0.99803,0.75,19.25332,0.92,1.61373,1.4,11.24506
2023-03-21 03:31:19.938000000,2.6,5.18,2.07,1.12959,0.93,5.82321,1.47,0.99922,8.53665,0.13,0.99934,1.99,11.24506,1.4,1.39959,1.26,13.87867
2023-03-21 03:36:25.483000000,2.92,1.44,2.6,1.60107,1.47,8.53665,1.03,0.99973,8.82183,0.18,0.99922,0.49,13.87867,1.26,5.28003,1.12,13.40683
2023-03-21 03:41:32.017000000,2.48,3.95,2.92,2.7668,1.03,8.82183,0.87,1.0,7.70737,0.36,0.99973,1.59,13.40683,1.12,3.70476,0.85,12.91072
2023-03-21 03:46:36.583000000,2.38,2.18,2.48,1.5313,0.87,7.70737,1.06,0.99997,8.13191,0.19,1.0,0.92,12.91072,0.85,2.82678,0.96,14.01101
2023-03-21 03:51:41.510000000,2.73,6.23,2.38,1.80484,1.06,8.13191,0.89,1.00006,7.22846,0.25,0.99997,2.28,14.01101,0.96,2.15019,1.15,11.39682
2023-03-21 03:56:47.982000000,2.97,7.17,2.73,6.12501,0.89,7.22846,1.46,1.00072,10.53288,0.58,1.00006,2.41,11.39682,1.15,7.11743,1.09,15.87564
2023-03-21 04:01:55.622000000,2.39,5.8,2.97,0.85088,1.46,10.53288,1.31,1.00185,13.7646,0.06,1.00072,2.43,15.87564,1.09,1.02803,0.8,23.68043
2023-03-21 04:07:03.188000000,2.65,2.12,2.39,0.27556,1.31,13.7646,0.67,1.00072,9.27851,0.03,1.00185,0.8,23.68043,0.8,0.52127,1.11,14.90145
2023-03-21 04:12:08.724000000,2.34,2.4,2.65,0.72407,0.67,9.27851,0.78,1.00027,7.21095,0.1,1.00072,1.03,14.90145,1.11,1.24006,0.88,12.60344
2023-03-21 04:17:15.390000000,2.42,1.87,2.34,1.5374,0.78,7.21095,0.59,0.99982,4.25907,0.36,1.00027,0.77,12.60344,0.88,3.31178,1.03,7.25216
2023-03-21 04:22:21.335000000,2.61,5.08,2.42,2.98101,0.59,4.25907,1.41,1.00116,6.01991,0.5,0.99982,1.95,7.25216,1.03,3.71174,1.08,9.76037
2023-03-21 04:27:31.331000000,2.97,1.7,2.61,0.74638,1.41,6.01991,1.0,1.00036,6.04994,0.12,1.00116,0.57,9.76037,1.08,1.81788,1.14,9.11426
2023-03-21 04:32:36.997000000,2.19,1.99,2.97,0.66922,1.0,6.04994,0.64,0.99982,3.8775,0.17,1.00036,0.91,9.11426,1.14,1.34493,0.74,7.13635
2023-03-21 04:37:41.494000000,1.79,1.93,2.19,0.71597,0.64,3.8775,0.84,0.99946,3.26853,0.22,0.99982,1.08,7.13635,0.74,1.48705,0.82,7.4113
2023-03-21 04:42:50.855000000,2.14,1.8,1.79,0.65494,0.84,3.26853,1.56,1.0006,5.09859,0.13,0.99946,0.84,7.4113,0.82,1.47269,1.2,9.58159
2023-03-21 04:47:55.369000000,2.14,1.66,2.14,0.83228,1.56,5.09859,1.0,0.99887,5.08951,0.16,1.0006,0.78,9.58159,1.2,2.09791,1.0,9.54419
2023-03-21 04:53:01.869000000,1.81,3.47,2.14,1.37309,1.0,5.08951,0.97,1.00009,4.91728,0.28,0.99887,1.92,9.54419,1.0,1.92891,0.85,11.00997
2023-03-21 04:58:08.073000000,1.84,1.63,1.81,1.09463,0.97,4.91728,0.84,0.99929,4.14177,0.26,1.00009,0.89,11.00997,0.85,2.83585,1.02,9.09807
2023-03-21 05:03:10.490000000,2.47,1.31,1.84,1.73194,0.84,4.14177,1.22,1.00179,5.06856,0.34,0.99929,0.53,9.09807,1.02,7.23232,1.34,8.50862
2023-03-21 05:08:18.545000000,2.18,8.02,2.47,1.79121,1.22,5.06856,1.93,0.99798,9.80571,0.18,1.00179,3.68,8.50862,1.34,2.04621,0.88,18.13975
2023-03-21 05:13:23.107000000,2.25,1.32,2.18,1.49404,1.93,9.80571,0.35,1.00009,3.43608,0.43,0.99798,0.59,18.13975,0.88,6.21535,1.03,6.18452
2023-03-21 05:18:29.106000000,1.79,1.31,2.25,0.91605,0.35,3.43608,1.56,1.00101,5.34892,0.17,1.00009,0.73,6.18452,1.03,3.91935,0.8,12.16251
2023-03-21 05:23:36.350000000,2.39,5.78,1.79,0.35118,1.56,5.34892,1.05,0.9997,5.62417,0.06,1.00101,2.42,12.16251,0.8,0.42462,1.34,9.66192
2023-03-21 05:28:37.736000000,1.82,3.98,2.39,0.2693,1.05,5.62417,0.85,0.99961,4.7675,0.06,0.9997,2.19,9.66192,1.34,0.35975,0.76,10.55601
2023-03-21 05:33:41.243000000,2.02,1.06,1.82,0.58646,0.85,4.7675,0.89,1.00015,4.24354,0.14,0.99961,0.52,10.55601,0.76,10.25056,1.11,8.40015
2023-03-21 05:38:46.754000000,1.53,1.21,2.02,0.64339,0.89,4.24354,1.41,0.99732,5.97164,0.11,1.00015,0.79,8.40015,1.11,3.6781,0.76,17.32784
2023-03-21 05:43:52.704000000,2.4,1.17,1.53,1.17322,1.41,5.97164,0.91,0.99907,5.41697,0.22,0.99732,0.49,17.32784,0.76,8.12824,1.57,9.29234
2023-03-21 05:48:59.318000000,1.75,1.79,2.4,1.14,0.91,5.41697,1.27,0.99755,6.87926,0.17,0.99907,1.02,9.29234,1.57,2.58918,0.73,16.01088
2023-03-21 05:54:01.843000000,1.89,7.95,1.75,3.5168,1.27,6.87926,0.43,0.99946,2.93055,1.2,0.99755,4.21,16.01088,0.73,4.02295,1.08,6.23309
2023-03-21 05:59:08.411000000,2.3,1.09,1.89,0.90521,0.43,2.93055,2.35,0.99913,6.88318,0.13,0.99946,0.47,6.23309,1.08,11.42844,1.22,12.16982
2023-03-21 06:04:13.496000000,1.7,1.09,2.3,1.32045,2.35,6.88318,1.48,0.9997,10.17085,0.13,0.99913,0.64,12.16982,1.22,15.9828,0.74,24.7934
2023-03-21 06:09:21.588000000,1.69,12.8,1.7,6.03231,1.48,10.17085,1.32,0.99634,13.42573,0.45,0.9997,7.57,24.7934,0.74,6.54453,0.99,32.90088
2023-03-21 06:14:26.140000000,2.62,1.05,1.69,0.4651,1.32,13.42573,0.82,1.0006,11.04814,0.04,0.99634,0.4,32.90088,0.99,9.14506,1.55,17.85027
2023-03-21 06:19:31.691000000,1.75,7.13,2.62,7.4613,0.82,11.04814,0.75,0.99997,8.31719,0.9,1.0006,4.07,17.85027,1.55,8.67886,0.67,19.33403
2023-03-21 06:20:03.062000000,1.75,2.98,2.62,18.19127,0.82,11.04814,0.75,0.99997,8.31719,2.19,1.0006,1.7,17.85027,1.55,27.393,0.67,19.33403
2023-03-21 06:25:04.390000000,2.98,1.94,1.75,12.73609,0.75,8.31719,2.19,1.00054,18.19127,0.7,0.99997,0.65,19.33403,0.67,26.26139,1.7,27.393
2023-03-21 06:30:04.465000000,1.94,1.39,2.98,5.15839,2.19,18.19127,0.7,0.99946,12.73609,0.41,1.00054,0.72,27.393,1.7,18.55611,0.65,26.26139
2023-03-21 06:35:03.863000000,1.87,9.07,1.94,3.28095,0.7,12.73609,1.03,0.99997,13.13073,0.25,0.99946,4.85,26.26139,0.65,3.68737,0.96,28.21483
2023-03-21 06:40:03.266000000,1.95,1.33,1.87,3.14065,1.03,13.13073,0.57,1.00081,7.46867,0.42,0.99997,0.68,28.21483,0.96,12.65223,1.04,15.36226
2023-03-21 06:45:04.006000000,2.1,11.2,1.95,7.24452,0.57,7.46867,1.53,1.00151,11.42322,0.63,1.00081,5.33,15.36226,1.04,7.95698,1.08,21.8417
2023-03-21 06:50:06.433000000,1.93,4.73,2.1,1.06341,1.53,11.42322,1.03,1.0006,11.79815,0.09,1.00151,2.45,21.8417,1.08,1.34828,0.92,24.4515
2023-03-21 06:55:12.883000000,1.93,2.38,1.93,0.81756,1.03,11.79815,0.8,1.00054,9.443,0.09,1.0006,1.23,24.4515,0.92,1.40816,1.0,19.56219
2023-03-21 07:00:19.375000000,1.55,1.12,1.93,0.24109,0.8,9.443,0.64,0.9982,6.08736,0.04,1.00054,0.72,19.56219,1.0,2.31525,0.8,17.14377
2023-03-21 07:05:23.822000000,1.84,1.35,1.55,0.41224,0.64,6.08736,0.99,0.99919,6.00144,0.07,0.9982,0.73,17.14377,0.8,1.5813,1.19,13.13265
2023-03-21 07:10:30.378000000,2.22,1.06,1.84,0.29249,0.99,6.00144,0.69,1.00015,4.12587,0.07,0.99919,0.48,13.13265,1.19,4.79382,1.21,7.49864
2023-03-21 07:15:35.773000000,1.78,1.31,2.22,1.27875,0.69,4.12587,1.45,0.99293,5.99545,0.21,1.00015,0.74,7.49864,1.21,5.34758,0.8,13.68596
2023-03-21 07:20:42.218000000,2.62,2.49,1.78,1.18429,1.45,5.99545,1.78,0.99548,10.69322,0.11,0.99293,0.95,13.68596,0.8,1.97745,1.47,17.29506
2023-03-21 07:25:49.620000000,2.09,3.09,2.62,1.85207,1.78,10.69322,0.6,1.00311,6.41398,0.29,0.99548,1.48,17.29506,1.47,2.7399,0.8,12.28584
2023-03-21 07:30:53.986000000,2.56,4.74,2.09,3.79785,0.6,6.41398,1.6,0.99964,10.28065,0.37,1.00311,1.85,12.28584,0.8,4.81444,1.22,16.8859
2023-03-21 07:36:00.442000000,1.65,8.73,2.56,5.70909,1.6,10.28065,0.51,0.99988,5.22405,1.09,0.99964,5.29,16.8859,1.22,6.44735,0.64,13.23591
2023-03-21 07:41:06.922000000,1.9,1.83,1.65,0.93323,0.51,5.22405,1.84,1.0,9.60363,0.1,0.99988,0.96,13.23591,0.64,2.0598,1.15,20.22927
2023-03-21 07:46:12.483000000,2.26,3.56,1.9,4.03115,1.84,9.60363,0.92,0.999,8.82214,0.46,1.0,1.58,20.22927,1.15,5.60814,1.19,15.81115
2023-03-21 07:51:19.049000000,2.85,2.68,2.26,3.68129,0.92,8.82214,1.67,1.00188,14.76448,0.25,0.999,0.94,15.81115,1.19,5.87128,1.26,22.74889
2023-03-21 07:56:25.609000000,1.57,1.9,2.85,1.35173,1.67,14.76448,0.53,1.00042,7.79523,0.17,1.00188,1.21,22.74889,1.26,2.85128,0.55,21.41974
2023-03-21 08:01:31.100000000,1.69,3.96,1.57,3.7554,0.53,7.79523,0.88,0.99894,6.82802,0.55,1.00042,2.34,21.41974,0.55,5.02572,1.08,16.76408
2023-03-21 08:06:37.066000000,2.59,6.22,1.69,5.95443,0.88,6.82802,1.73,0.99845,11.78247,0.51,0.99894,2.4,16.76408,1.08,7.0956,1.53,19.21413
2023-03-21 08:11:43.026000000,2.4,5.98,2.59,2.44652,1.73,11.78247,0.89,1.0024,10.51882,0.23,0.99845,2.49,19.21413,1.53,2.93736,0.93,18.0307
2023-03-21 08:16:48.617000000,1.64,1.1,2.4,0.68823,0.89,10.51882,0.74,1.00061,7.81583,0.09,1.0024,0.67,18.0307,0.93,7.65385,0.68,19.9854
2023-03-21 08:21:55.264000000,1.71,6.55,1.64,4.46858,0.74,7.81583,1.18,0.99858,9.20829,0.49,1.00061,3.83,19.9854,0.68,5.27428,1.04,22.10963
2023-03-21 08:27:00.746000000,2.8,1.4,1.71,1.21054,1.18,9.20829,1.6,1.0017,14.70045,0.08,0.99858,0.5,22.10963,1.04,4.24994,1.64,22.85145
2023-03-21 08:32:08.339000000,2.68,6.77,2.8,3.51112,1.6,14.70045,0.78,1.00015,11.43226,0.31,1.0017,2.53,22.85145,1.64,4.11935,0.96,18.23097
2023-03-21 08:37:13.252000000,1.71,9.07,2.68,3.67,0.78,11.43226,0.65,1.00406,7.40973,0.5,1.00015,5.3,18.23097,0.96,4.12497,0.64,17.82562
2023-03-21 08:42:17.742000000,1.62,3.73,1.71,1.27591,0.65,7.40973,1.09,1.00054,8.10275,0.16,1.00406,2.3,17.82562,0.64,1.74403,0.95,21.25451
2023-03-21 08:47:23.629000000,2.83,7.04,1.62,4.22518,1.09,8.10275,1.5,0.99985,12.15085,0.35,1.00054,2.49,21.25451,0.95,4.92478,1.75,18.79731
2023-03-21 08:52:33.192000000,2.38,1.85,2.83,2.98589,1.5,12.15085,1.48,1.00145,17.92983,0.17,0.99985,0.78,18.79731,1.75,6.48692,0.84,30.90727
2023-03-21 08:57:39.404000000,1.8,1.48,2.38,1.45511,1.48,17.92983,0.63,1.00286,11.34446,0.13,1.00145,0.82,30.90727,0.84,4.50456,0.76,25.54393
2023-03-21 09:02:44.473000000,2.03,1.22,1.8,1.60192,0.63,11.34446,0.59,0.99913,6.72984,0.24,1.00286,0.6,25.54393,0.76,8.7945,1.13,13.24346
2023-03-21 09:07:50.388000000,1.67,4.22,2.03,2.48549,0.59,6.72984,1.85,0.99973,12.43715,0.2,0.99913,2.53,13.24346,1.13,3.25823,0.82,30.97266
2023-03-21 09:12:59.936000000,1.94,1.28,1.67,1.34239,1.85,12.43715,0.76,1.00162,9.45372,0.14,0.99973,0.66,30.97266,0.82,6.09721,1.16,19.46001
